gene_a.identifier,gene_a.name,gene_b.identifier,gene_b.name,cancer
43050,DMPK,12970,TK1,LAML
2051,AOC3,22800,PIK3C2B,LAML
43115,PTPRZ1,93822,SLC16A5,LAML
43327,HCRTR1,52897,UCK2,LAML
43327,HCRTR1,22800,PIK3C2B,LAML
43327,HCRTR1,93935,NPR1,LAML
43327,HCRTR1,38662,PIK3CG,LAML
45768,CDK8,28872,NPEPPS,LAML
52102,ACVRL1,25943,STMN1,LAML
45768,CDK8,50430,CIT,LAML
45768,CDK8,25943,STMN1,LAML
46366,GPX1,93822,SLC16A5,LAML
46366,GPX1,82758,HMGCR,LAML
46366,GPX1,70281,NAGK,LAML
46714,KDM1A,68194,PRKCZ,LAML
47636,TOP1,55083,TST,LAML
48383,ERBB4,73995,LIG1,LAML
48383,ERBB4,52225,TYK2,LAML
46366,GPX1,12970,TK1,LAML
48383,ERBB4,74469,NOS2,LAML
48383,ERBB4,71459,NR5A1,LAML
48383,ERBB4,46714,KDM1A,LAML
48732,CDK12,16910,TSPO,LAML
48732,CDK12,93822,SLC16A5,LAML
48732,CDK12,70642,CDKN1A,LAML
48732,CDK12,64034,KSR1,LAML
48732,CDK12,17170,MCAT,LAML
48383,ERBB4,12683,SLC5A5,LAML
46366,GPX1,7822,OXT,LAML
46366,GPX1,16910,TSPO,LAML
46366,GPX1,19193,LARS2,LAML
45768,CDK8,47088,ILK,LAML
2051,AOC3,71129,AXL,LAML
46130,BRCA2,52225,TYK2,LAML
46130,BRCA2,86191,DCK,LAML
46130,BRCA2,56318,CD22,LAML
46130,BRCA2,5572,SPHK2,LAML
46130,BRCA2,12683,SLC5A5,LAML
46130,BRCA2,48383,ERBB4,LAML
46130,BRCA2,90465,TPSAB1,LAML
46130,BRCA2,2724,PKLR,LAML
46130,BRCA2,89194,P2RY6,LAML
46130,BRCA2,55083,TST,LAML
46130,BRCA2,70281,NAGK,LAML
46366,GPX1,15507,PRSS8,LAML
46366,GPX1,52225,TYK2,LAML
46366,GPX1,55899,HCRT,LAML
46366,GPX1,68194,PRKCZ,LAML
45768,CDK8,85047,GRIK5,LAML
2051,AOC3,10708,CYP11B2,LAML
52102,ACVRL1,57373,JAK3,LAML
52102,ACVRL1,52722,MAP3K10,LAML
59765,LCK,73856,MAPK12,LAML
59765,LCK,26824,MAP3K8,LAML
59765,LCK,61862,MCL1,LAML
59765,LCK,13799,PIM1,LAML
59765,LCK,22800,PIK3C2B,LAML
60563,CA9,41417,IL12A,LAML
60563,CA9,55899,HCRT,LAML
59765,LCK,32163,MAP2K7,LAML
60563,CA9,38662,PIK3CG,LAML
61417,JTB,29430,RAB1A,LAML
2051,AOC3,20190,PIK3R2,LAML
61862,MCL1,25943,STMN1,LAML
61862,MCL1,63493,PRKAA1,LAML
61862,MCL1,37681,PRKAR1A,LAML
61862,MCL1,38662,PIK3CG,LAML
62070,BSG,30188,NDUFB1,LAML
61417,JTB,10799,PTAR1,LAML
63218,KCNQ4,43115,PTPRZ1,LAML
59765,LCK,74469,NOS2,LAML
59765,LCK,52225,TYK2,LAML
9758,EGFR,70281,NAGK,LAML
9758,EGFR,70890,PTGIR,LAML
9758,EGFR,90465,TPSAB1,LAML
3375,ATM,87385,EDA,LAML
3375,ATM,19296,BIRC5,LAML
9419,MAPK3,17121,MMP25,LAML
9419,MAPK3,43115,PTPRZ1,LAML
59765,LCK,7822,OXT,LAML
59492,PLA2G4C,63493,PRKAA1,LAML
59492,PLA2G4C,55083,TST,LAML
59765,LCK,87216,PIM2,LAML
59765,LCK,38962,PTK6,LAML
59765,LCK,47636,TOP1,LAML
59765,LCK,42728,LTB4R,LAML
59765,LCK,42330,MASP2,LAML
59765,LCK,2724,PKLR,LAML
59492,PLA2G4C,12683,SLC5A5,LAML
63218,KCNQ4,78927,NT5M,LAML
63218,KCNQ4,91579,MAPKAPK2,LAML
63218,KCNQ4,7476,PPP1CC,LAML
63476,BCAT2,37441,CDK5,LAML
63493,PRKAA1,43474,RPS6KA2,LAML
63493,PRKAA1,35301,RET,LAML
63493,PRKAA1,90465,TPSAB1,LAML
3375,ATM,55810,PRKDC,LAML
3375,ATM,15507,PRSS8,LAML
9419,MAPK3,13799,PIM1,LAML
63476,BCAT2,43050,DMPK,LAML
9419,MAPK3,65458,SPHK1,LAML
9021,INPP1,28733,PRKCA,LAML
7822,OXT,88859,SRC,LAML
7822,OXT,47636,TOP1,LAML
7822,OXT,16910,TSPO,LAML
7822,OXT,1483,PIK3CD,LAML
7822,OXT,77445,TAOK2,LAML
7822,OXT,12970,TK1,LAML
9021,INPP1,17170,MCAT,LAML
63476,BCAT2,95185,CNTFR,LAML
63476,BCAT2,52225,TYK2,LAML
63476,BCAT2,53092,SLC16A8,LAML
63218,KCNQ4,52722,MAP3K10,LAML
63218,KCNQ4,46714,KDM1A,LAML
63476,BCAT2,38962,PTK6,LAML
63476,BCAT2,55810,PRKDC,LAML
63476,BCAT2,72933,RPS6KA4,LAML
63476,BCAT2,2524,FGFR2,LAML
63476,BCAT2,19064,BCL2L1,LAML
63476,BCAT2,32766,LTC4S,LAML
63476,BCAT2,88859,SRC,LAML
63476,BCAT2,68307,POMC,LAML
63476,BCAT2,32163,MAP2K7,LAML
63476,BCAT2,31227,PARP1,LAML
63476,BCAT2,69689,CSK,LAML
63476,BCAT2,17121,MMP25,LAML
63476,BCAT2,71820,FABP4,LAML
63476,BCAT2,12683,SLC5A5,LAML
63476,BCAT2,94780,PRODH,LAML
3375,ATM,43783,MAP3K4,LAML
3294,PLA2G2E,55083,TST,LAML
10708,CYP11B2,95418,HMGA1,LAML
10708,CYP11B2,37681,PRKAR1A,LAML
53240,COG7,50638,RAB1B,LAML
53240,COG7,29430,RAB1A,LAML
10708,CYP11B2,47088,ILK,LAML
10708,CYP11B2,36615,EPHA2,LAML
53736,PRKCD,65458,SPHK1,LAML
54282,IST1,10799,PTAR1,LAML
10708,CYP11B2,24195,SSTR5,LAML
53240,COG7,10799,PTAR1,LAML
55198,CSNK1G2,12970,TK1,LAML
55198,CSNK1G2,64034,KSR1,LAML
55198,CSNK1G2,82758,HMGCR,LAML
55198,CSNK1G2,91579,MAPKAPK2,LAML
55198,CSNK1G2,47636,TOP1,LAML
55198,CSNK1G2,38662,PIK3CG,LAML
55198,CSNK1G2,52722,MAP3K10,LAML
55198,CSNK1G2,5572,SPHK2,LAML
55198,CSNK1G2,71820,FABP4,LAML
53092,SLC16A8,24195,SSTR5,LAML
52722,MAP3K10,74469,NOS2,LAML
52722,MAP3K10,90465,TPSAB1,LAML
52102,ACVRL1,71406,CDK2,LAML
52102,ACVRL1,93935,NPR1,LAML
52102,ACVRL1,48732,CDK12,LAML
52102,ACVRL1,32766,LTC4S,LAML
52225,TYK2,78202,XIAP,LAML
52722,MAP3K10,12683,SLC5A5,LAML
52722,MAP3K10,5572,SPHK2,LAML
52722,MAP3K10,7476,PPP1CC,LAML
52722,MAP3K10,44340,RELA,LAML
52722,MAP3K10,73856,MAPK12,LAML
52722,MAP3K10,16910,TSPO,LAML
52722,MAP3K10,68307,POMC,LAML
52722,MAP3K10,12970,TK1,LAML
52722,MAP3K10,20190,PIK3R2,LAML
52722,MAP3K10,68194,PRKCZ,LAML
2051,AOC3,63476,BCAT2,LAML
52722,MAP3K10,43115,PTPRZ1,LAML
55198,CSNK1G2,90465,TPSAB1,LAML
52102,ACVRL1,22800,PIK3C2B,LAML
55323,EPHB4,55810,PRKDC,LAML
55323,EPHB4,87216,PIM2,LAML
55899,HCRT,1483,PIK3CD,LAML
55899,HCRT,73856,MAPK12,LAML
56318,CD22,63493,PRKAA1,LAML
56318,CD22,59765,LCK,LAML
56318,CD22,52225,TYK2,LAML
56318,CD22,12683,SLC5A5,LAML
56318,CD22,71820,FABP4,LAML
55899,HCRT,72933,RPS6KA4,LAML
56318,CD22,55198,CSNK1G2,LAML
56318,CD22,57373,JAK3,LAML
56318,CD22,73995,LIG1,LAML
56318,CD22,90465,TPSAB1,LAML
56318,CD22,25943,STMN1,LAML
10708,CYP11B2,71459,NR5A1,LAML
57373,JAK3,17170,MCAT,LAML
57373,JAK3,88635,NAMPT,LAML
56318,CD22,93822,SLC16A5,LAML
55899,HCRT,63218,KCNQ4,LAML
55899,HCRT,71459,NR5A1,LAML
55899,HCRT,82758,HMGCR,LAML
55323,EPHB4,48812,NTRK1,LAML
55323,EPHB4,95418,HMGA1,LAML
55323,EPHB4,68194,PRKCZ,LAML
55323,EPHB4,59765,LCK,LAML
55323,EPHB4,72687,PIK3CB,LAML
55323,EPHB4,22800,PIK3C2B,LAML
55323,EPHB4,90057,ITGB7,LAML
10708,CYP11B2,71820,FABP4,LAML
55810,PRKDC,88859,SRC,LAML
55810,PRKDC,64496,SSTR4,LAML
55810,PRKDC,72207,PTPRE,LAML
55810,PRKDC,43474,RPS6KA2,LAML
55810,PRKDC,16910,TSPO,LAML
55810,PRKDC,94780,PRODH,LAML
55899,HCRT,70890,PTGIR,LAML
14789,DDR2,12970,TK1,LAML
55899,HCRT,90465,TPSAB1,LAML
55323,EPHB4,39596,PTPRJ,LAML
42728,LTB4R,70890,PTGIR,LAML
42728,LTB4R,38662,PIK3CG,LAML
42330,MASP2,2724,PKLR,LAML
19409,ALPL,74945,CDC25A,LAML
19409,ALPL,87216,PIM2,LAML
19409,ALPL,34593,AMHR2,LAML
19409,ALPL,91579,MAPKAPK2,LAML
19409,ALPL,95418,HMGA1,LAML
20190,PIK3R2,5572,SPHK2,LAML
20190,PIK3R2,25943,STMN1,LAML
19409,ALPL,22800,PIK3C2B,LAML
20294,CAMK2B,56318,CD22,LAML
21143,PPP2R2A,10799,PTAR1,LAML
21849,CSF1R,90181,IGF1R,LAML
21849,CSF1R,1483,PIK3CD,LAML
21929,BRD4,10799,PTAR1,LAML
22099,NDUFA4L2,25943,STMN1,LAML
22800,PIK3C2B,2964,XPO1,LAML
22800,PIK3C2B,53092,SLC16A8,LAML
20294,CAMK2B,92091,GRB2,LAML
22800,PIK3C2B,1483,PIK3CD,LAML
19296,BIRC5,86191,DCK,LAML
19296,BIRC5,12849,CAMK1G,LAML
19296,BIRC5,4307,MMP14,LAML
19296,BIRC5,6456,MAP3K3,LAML
19296,BIRC5,28872,NPEPPS,LAML
19296,BIRC5,22800,PIK3C2B,LAML
19296,BIRC5,92524,CAMK2G,LAML
19296,BIRC5,24683,MAP4K1,LAML
19296,BIRC5,71820,FABP4,LAML
19296,BIRC5,90465,TPSAB1,LAML
19296,BIRC5,73995,LIG1,LAML
19296,BIRC5,64562,DNMT1,LAML
19296,BIRC5,56318,CD22,LAML
19296,BIRC5,72207,PTPRE,LAML
19296,BIRC5,23363,ERBB2,LAML
19296,BIRC5,26824,MAP3K8,LAML
19296,BIRC5,85065,PNMT,LAML
19296,BIRC5,50290,CRYBB1,LAML
19296,BIRC5,64034,KSR1,LAML
22800,PIK3C2B,68307,POMC,LAML
22800,PIK3C2B,72207,PTPRE,LAML
22800,PIK3C2B,90373,UMPS,LAML
23438,GPI,30188,NDUFB1,LAML
23438,GPI,43115,PTPRZ1,LAML
23438,GPI,88859,SRC,LAML
23438,GPI,59765,LCK,LAML
13799,PIM1,87216,PIM2,LAML
13666,CLK3,59765,LCK,LAML
24457,EXOC2,10799,PTAR1,LAML
23438,GPI,68194,PRKCZ,LAML
24683,MAP4K1,53736,PRKCD,LAML
2051,AOC3,74945,CDC25A,LAML
25737,ATP2C1,7159,TMEM165,LAML
12970,TK1,16910,TSPO,LAML
12970,TK1,52225,TYK2,LAML
12849,CAMK1G,85188,PIK3CA,LAML
12849,CAMK1G,78202,XIAP,LAML
12849,CAMK1G,1483,PIK3CD,LAML
24683,MAP4K1,65458,SPHK1,LAML
23438,GPI,38662,PIK3CG,LAML
23438,GPI,84228,NDUFA4,LAML
23438,GPI,38962,PTK6,LAML
23363,ERBB2,12970,TK1,LAML
23363,ERBB2,46366,GPX1,LAML
23363,ERBB2,68194,PRKCZ,LAML
23363,ERBB2,92223,PFKFB4,LAML
23363,ERBB2,72687,PIK3CB,LAML
23363,ERBB2,59765,LCK,LAML
23363,ERBB2,71820,FABP4,LAML
23363,ERBB2,52897,UCK2,LAML
23363,ERBB2,22800,PIK3C2B,LAML
23363,ERBB2,78927,NT5M,LAML
23363,ERBB2,73780,FGFR3,LAML
23363,ERBB2,55810,PRKDC,LAML
23438,GPI,52225,TYK2,LAML
23438,GPI,25943,STMN1,LAML
23438,GPI,9021,INPP1,LAML
23438,GPI,51663,MAP2K2,LAML
2051,AOC3,53092,SLC16A8,LAML
19296,BIRC5,93822,SLC16A5,LAML
19296,BIRC5,87320,DCXR,LAML
19296,BIRC5,28733,PRKCA,LAML
19193,LARS2,63493,PRKAA1,LAML
17121,MMP25,53092,SLC16A8,LAML
17121,MMP25,20190,PIK3R2,LAML
17121,MMP25,68194,PRKCZ,LAML
17170,MCAT,7476,PPP1CC,LAML
17170,MCAT,31227,PARP1,LAML
14537,AKT2,51663,MAP2K2,LAML
14537,AKT2,48732,CDK12,LAML
16755,NAA30,10799,PTAR1,LAML
17393,ALK,95418,HMGA1,LAML
17393,ALK,74945,CDC25A,LAML
17393,ALK,94780,PRODH,LAML
17393,ALK,38962,PTK6,LAML
2304,ACVR1,6456,MAP3K3,LAML
17393,ALK,64496,SSTR4,LAML
2304,ACVR1,87381,AKT1,LAML
14537,AKT2,82758,HMGCR,LAML
17393,ALK,87320,DCXR,LAML
16010,CDC25B,47636,TOP1,LAML
16010,CDC25B,53736,PRKCD,LAML
16010,CDC25B,52225,TYK2,LAML
14789,DDR2,55083,TST,LAML
14789,DDR2,68398,GRM2,LAML
15507,PRSS8,65458,SPHK1,LAML
15507,PRSS8,24195,SSTR5,LAML
15507,PRSS8,88859,SRC,LAML
2304,ACVR1,3375,ATM,LAML
14537,AKT2,48881,CYP4F12,LAML
16010,CDC25B,74469,NOS2,LAML
16010,CDC25B,73127,CSF3R,LAML
16010,CDC25B,43115,PTPRZ1,LAML
16010,CDC25B,95418,HMGA1,LAML
16010,CDC25B,72687,PIK3CB,LAML
2304,ACVR1,43050,DMPK,LAML
14537,AKT2,61862,MCL1,LAML
16010,CDC25B,92223,PFKFB4,LAML
16010,CDC25B,55810,PRKDC,LAML
16010,CDC25B,14789,DDR2,LAML
17565,DDR1,72612,ITGA6,LAML
2051,AOC3,70281,NAGK,LAML
17565,DDR1,12970,TK1,LAML
2051,AOC3,52225,TYK2,LAML
19064,BCL2L1,52225,TYK2,LAML
19064,BCL2L1,80975,DOT1L,LAML
19064,BCL2L1,55899,HCRT,LAML
19064,BCL2L1,86191,DCK,LAML
19064,BCL2L1,61862,MCL1,LAML
2051,AOC3,87320,DCXR,LAML
19064,BCL2L1,30281,EPHB2,LAML
19064,BCL2L1,7822,OXT,LAML
19064,BCL2L1,47636,TOP1,LAML
2051,AOC3,65458,SPHK1,LAML
2051,AOC3,72207,PTPRE,LAML
19064,BCL2L1,69903,BRD2,LAML
19064,BCL2L1,78733,HCK,LAML
19064,BCL2L1,63493,PRKAA1,LAML
19193,LARS2,38662,PIK3CG,LAML
19193,LARS2,1483,PIK3CD,LAML
19064,BCL2L1,43115,PTPRZ1,LAML
19064,BCL2L1,71406,CDK2,LAML
19064,BCL2L1,6685,BCL2L2,LAML
19064,BCL2L1,90373,UMPS,LAML
17565,DDR1,76564,MAP2K5,LAML
2051,AOC3,90465,TPSAB1,LAML
18889,DBH,24195,SSTR5,LAML
18889,DBH,1483,PIK3CD,LAML
18889,DBH,28733,PRKCA,LAML
18889,DBH,95418,HMGA1,LAML
18889,DBH,90465,TPSAB1,LAML
18889,DBH,63218,KCNQ4,LAML
18889,DBH,47636,TOP1,LAML
18889,DBH,32766,LTC4S,LAML
2051,AOC3,23438,GPI,LAML
18889,DBH,68307,POMC,LAML
2304,ACVR1,38662,PIK3CG,LAML
18889,DBH,12970,TK1,LAML
19064,BCL2L1,23438,GPI,LAML
19064,BCL2L1,16910,TSPO,LAML
19064,BCL2L1,93822,SLC16A5,LAML
17565,DDR1,48383,ERBB4,LAML
26591,CYP26A1,23438,GPI,LAML
26824,MAP3K8,53092,SLC16A8,LAML
26824,MAP3K8,52225,TYK2,LAML
38662,PIK3CG,24195,SSTR5,LAML
38662,PIK3CG,60761,PTP4A3,LAML
38662,PIK3CG,5572,SPHK2,LAML
38962,PTK6,53092,SLC16A8,LAML
38962,PTK6,12970,TK1,LAML
39409,ALAD,85188,PIK3CA,LAML
39409,ALAD,92524,CAMK2G,LAML
38662,PIK3CG,63493,PRKAA1,LAML
39409,ALAD,70281,NAGK,LAML
39409,ALAD,72933,RPS6KA4,LAML
39409,ALAD,95069,CHD1,LAML
39409,ALAD,78927,NT5M,LAML
39409,ALAD,82758,HMGCR,LAML
39409,ALAD,23438,GPI,LAML
39409,ALAD,53736,PRKCD,LAML
39409,ALAD,37441,CDK5,LAML
39409,ALAD,84228,NDUFA4,LAML
38662,PIK3CG,53092,SLC16A8,LAML
38127,COG6,10799,PTAR1,LAML
12455,EHMT2,46366,GPX1,LAML
35992,FN3K,37681,PRKAR1A,LAML
36615,EPHA2,2724,PKLR,LAML
36615,EPHA2,67455,PTGER1,LAML
36615,EPHA2,12970,TK1,LAML
36615,EPHA2,95418,HMGA1,LAML
36615,EPHA2,22800,PIK3C2B,LAML
36615,EPHA2,71820,FABP4,LAML
36615,EPHA2,59765,LCK,LAML
36615,EPHA2,93935,NPR1,LAML
37441,CDK5,12970,TK1,LAML
37441,CDK5,95418,HMGA1,LAML
37441,CDK5,43115,PTPRZ1,LAML
37441,CDK5,7476,PPP1CC,LAML
37681,PRKAR1A,43474,RPS6KA2,LAML
37681,PRKAR1A,12970,TK1,LAML
12455,EHMT2,94780,PRODH,LAML
12455,EHMT2,55899,HCRT,LAML
39409,ALAD,23363,ERBB2,LAML
35992,FN3K,93935,NPR1,LAML
39526,ACY1,55198,CSNK1G2,LAML
39526,ACY1,94735,GMPS,LAML
41417,IL12A,52722,MAP3K10,LAML
41417,IL12A,7476,PPP1CC,LAML
41812,AGPAT1,52225,TYK2,LAML
41812,AGPAT1,16910,TSPO,LAML
41812,AGPAT1,65013,CKM,LAML
41812,AGPAT1,65458,SPHK1,LAML
41812,AGPAT1,47088,ILK,LAML
41417,IL12A,91446,PLOD1,LAML
41812,AGPAT1,14537,AKT2,LAML
41812,AGPAT1,63493,PRKAA1,LAML
41812,AGPAT1,64034,KSR1,LAML
41812,AGPAT1,9021,INPP1,LAML
42330,MASP2,29711,PFKFB1,LAML
42330,MASP2,28872,NPEPPS,LAML
42330,MASP2,38662,PIK3CG,LAML
42330,MASP2,88859,SRC,LAML
41812,AGPAT1,69296,PDK2,LAML
41417,IL12A,1483,PIK3CD,LAML
41417,IL12A,55810,PRKDC,LAML
41417,IL12A,38662,PIK3CG,LAML
39526,ACY1,68194,PRKCZ,LAML
39526,ACY1,3375,ATM,LAML
39526,ACY1,10925,ERBB3,LAML
39596,PTPRJ,72933,RPS6KA4,LAML
39596,PTPRJ,44340,RELA,LAML
39744,FGFR4,34835,NPR2,LAML
39744,FGFR4,26824,MAP3K8,LAML
39744,FGFR4,78733,HCK,LAML
39744,FGFR4,82758,HMGCR,LAML
39866,PIKFYVE,10799,PTAR1,LAML
12455,EHMT2,74469,NOS2,LAML
40805,COG3,29430,RAB1A,LAML
40805,COG3,10799,PTAR1,LAML
40805,COG3,50638,RAB1B,LAML
2524,FGFR2,92091,GRB2,LAML
41417,IL12A,87216,PIM2,LAML
41417,IL12A,88434,PRKAB1,LAML
39526,ACY1,50430,CIT,LAML
7476,PPP1CC,25943,STMN1,LAML
35992,FN3K,28733,PRKCA,LAML
35992,FN3K,12683,SLC5A5,LAML
29843,CAMK1D,88859,SRC,LAML
29843,CAMK1D,39596,PTPRJ,LAML
30188,NDUFB1,85188,PIK3CA,LAML
30281,EPHB2,95418,HMGA1,LAML
30281,EPHB2,90057,ITGB7,LAML
30281,EPHB2,59765,LCK,LAML
30281,EPHB2,68194,PRKCZ,LAML
29843,CAMK1D,94735,GMPS,LAML
30281,EPHB2,7822,OXT,LAML
12692,MC1R,70890,PTGIR,LAML
31427,CARM1,71820,FABP4,LAML
31427,CARM1,50430,CIT,LAML
31427,CARM1,32163,MAP2K7,LAML
31427,CARM1,52722,MAP3K10,LAML
31427,CARM1,73127,CSF3R,LAML
31427,CARM1,32766,LTC4S,LAML
30281,EPHB2,2724,PKLR,LAML
29843,CAMK1D,1483,PIK3CD,LAML
29843,CAMK1D,10925,ERBB3,LAML
29711,PFKFB1,63493,PRKAA1,LAML
26824,MAP3K8,47636,TOP1,LAML
26824,MAP3K8,88635,NAMPT,LAML
2304,ACVR1,50430,CIT,LAML
28733,PRKCA,60761,PTP4A3,LAML
28733,PRKCA,90373,UMPS,LAML
28733,PRKCA,47636,TOP1,LAML
12692,MC1R,93822,SLC16A5,LAML
28872,NPEPPS,12970,TK1,LAML
28872,NPEPPS,38662,PIK3CG,LAML
28872,NPEPPS,37681,PRKAR1A,LAML
28872,NPEPPS,60761,PTP4A3,LAML
28872,NPEPPS,25943,STMN1,LAML
28872,NPEPPS,94780,PRODH,LAML
28872,NPEPPS,55083,TST,LAML
29289,DAPK3,47636,TOP1,LAML
29711,PFKFB1,52897,UCK2,LAML
29711,PFKFB1,55810,PRKDC,LAML
31427,CARM1,22800,PIK3C2B,LAML
35992,FN3K,93822,SLC16A5,LAML
31427,CARM1,80975,DOT1L,LAML
32163,MAP2K7,94780,PRODH,LAML
34593,AMHR2,36615,EPHA2,LAML
34593,AMHR2,12970,TK1,LAML
34593,AMHR2,43327,HCRTR1,LAML
34593,AMHR2,92524,CAMK2G,LAML
34593,AMHR2,31227,PARP1,LAML
34593,AMHR2,55083,TST,LAML
34593,AMHR2,6685,BCL2L2,LAML
34593,AMHR2,50430,CIT,LAML
34593,AMHR2,7822,OXT,LAML
34593,AMHR2,73856,MAPK12,LAML
34835,NPR2,12683,SLC5A5,LAML
35992,FN3K,25943,STMN1,LAML
35992,FN3K,55899,HCRT,LAML
35992,FN3K,90057,ITGB7,LAML
35992,FN3K,59765,LCK,LAML
35992,FN3K,52225,TYK2,LAML
34593,AMHR2,10925,ERBB3,LAML
34593,AMHR2,94780,PRODH,LAML
34593,AMHR2,42330,MASP2,LAML
34593,AMHR2,16010,CDC25B,LAML
32163,MAP2K7,70890,PTGIR,LAML
32163,MAP2K7,1483,PIK3CD,LAML
32163,MAP2K7,52722,MAP3K10,LAML
32163,MAP2K7,53092,SLC16A8,LAML
32163,MAP2K7,55810,PRKDC,LAML
12455,EHMT2,70281,NAGK,LAML
12455,EHMT2,90465,TPSAB1,LAML
32766,LTC4S,53736,PRKCD,LAML
32766,LTC4S,16910,TSPO,LAML
32766,LTC4S,55810,PRKDC,LAML
32766,LTC4S,90373,UMPS,LAML
32766,LTC4S,65678,MST1R,LAML
32766,LTC4S,32163,MAP2K7,LAML
12455,EHMT2,2524,FGFR2,LAML
34593,AMHR2,68194,PRKCZ,LAML
34593,AMHR2,59765,LCK,LAML
34593,AMHR2,64562,DNMT1,LAML
31427,CARM1,51663,MAP2K2,LAML
7476,PPP1CC,52225,TYK2,LAML
14789,DDR2,38662,PIK3CG,LAML
1483,PIK3CD,24195,SSTR5,LAML
78973,GHSR,64034,KSR1,LAML
78973,GHSR,7822,OXT,LAML
78927,NT5M,1483,PIK3CD,LAML
78927,NT5M,68194,PRKCZ,LAML
78927,NT5M,12970,TK1,LAML
76660,ATR,50430,CIT,LAML
76660,ATR,88635,NAMPT,LAML
76660,ATR,65678,MST1R,LAML
76660,ATR,63493,PRKAA1,LAML
76660,ATR,44340,RELA,LAML
76564,MAP2K5,22800,PIK3C2B,LAML
76564,MAP2K5,68194,PRKCZ,LAML
76564,MAP2K5,7476,PPP1CC,LAML
75580,COG8,29430,RAB1A,LAML
5572,SPHK2,90465,TPSAB1,LAML
1483,PIK3CD,43115,PTPRZ1,LAML
74945,CDC25A,44340,RELA,LAML
74945,CDC25A,95418,HMGA1,LAML
74945,CDC25A,73780,FGFR3,LAML
74945,CDC25A,38662,PIK3CG,LAML
74945,CDC25A,70642,CDKN1A,LAML
74945,CDC25A,28872,NPEPPS,LAML
74945,CDC25A,63493,PRKAA1,LAML
74945,CDC25A,65013,CKM,LAML
74945,CDC25A,7822,OXT,LAML
74945,CDC25A,63218,KCNQ4,LAML
74945,CDC25A,55198,CSNK1G2,LAML
74945,CDC25A,88859,SRC,LAML
74945,CDC25A,53736,PRKCD,LAML
74945,CDC25A,26824,MAP3K8,LAML
74945,CDC25A,32837,SKP2,LAML
74945,CDC25A,41417,IL12A,LAML
80975,DOT1L,92091,GRB2,LAML
80975,DOT1L,61862,MCL1,LAML
87320,DCXR,72612,ITGA6,LAML
87320,DCXR,47636,TOP1,LAML
87320,DCXR,14789,DDR2,LAML
87320,DCXR,73780,FGFR3,LAML
87216,PIM2,47636,TOP1,LAML
87216,PIM2,68194,PRKCZ,LAML
86191,DCK,12455,EHMT2,LAML
86191,DCK,46366,GPX1,LAML
86191,DCK,47636,TOP1,LAML
86191,DCK,95418,HMGA1,LAML
86191,DCK,55810,PRKDC,LAML
86191,DCK,29711,PFKFB1,LAML
85188,PIK3CA,2964,XPO1,LAML
85188,PIK3CA,1483,PIK3CD,LAML
80975,DOT1L,2724,PKLR,LAML
85188,PIK3CA,28733,PRKCA,LAML
85188,PIK3CA,87216,PIM2,LAML
85065,PNMT,55083,TST,LAML
85065,PNMT,24195,SSTR5,LAML
85047,GRIK5,52225,TYK2,LAML
85047,GRIK5,65458,SPHK1,LAML
84311,MAPK8IP1,42330,MASP2,LAML
82758,HMGCR,15507,PRSS8,LAML
82758,HMGCR,1483,PIK3CD,LAML
82758,HMGCR,29711,PFKFB1,LAML
82758,HMGCR,13799,PIM1,LAML
82758,HMGCR,63493,PRKAA1,LAML
80975,DOT1L,65678,MST1R,LAML
80975,DOT1L,64034,KSR1,LAML
80975,DOT1L,42330,MASP2,LAML
85188,PIK3CA,32837,SKP2,LAML
74945,CDC25A,22800,PIK3C2B,LAML
74945,CDC25A,24683,MAP4K1,LAML
74945,CDC25A,91446,PLOD1,LAML
74331,AANAT,48732,CDK12,LAML
74331,AANAT,47636,TOP1,LAML
74331,AANAT,76564,MAP2K5,LAML
74331,AANAT,12455,EHMT2,LAML
73995,LIG1,88635,NAMPT,LAML
73995,LIG1,31227,PARP1,LAML
73995,LIG1,52722,MAP3K10,LAML
73856,MAPK12,7822,OXT,LAML
73856,MAPK12,32837,SKP2,LAML
73856,MAPK12,38662,PIK3CG,LAML
73856,MAPK12,2724,PKLR,LAML
73856,MAPK12,24195,SSTR5,LAML
73780,FGFR3,68194,PRKCZ,LAML
73780,FGFR3,37681,PRKAR1A,LAML
74331,AANAT,55323,EPHB4,LAML
73780,FGFR3,55810,PRKDC,LAML
73780,FGFR3,7822,OXT,LAML
73780,FGFR3,25943,STMN1,LAML
73127,CSF3R,43050,DMPK,LAML
73127,CSF3R,93772,GALK1,LAML
73127,CSF3R,95418,HMGA1,LAML
73127,CSF3R,53736,PRKCD,LAML
73127,CSF3R,94735,GMPS,LAML
73127,CSF3R,91579,MAPKAPK2,LAML
73127,CSF3R,82758,HMGCR,LAML
73127,CSF3R,3600,GCK,LAML
73127,CSF3R,22800,PIK3C2B,LAML
73127,CSF3R,43115,PTPRZ1,LAML
73095,COG5,29430,RAB1A,LAML
73095,COG5,10799,PTAR1,LAML
73780,FGFR3,68307,POMC,LAML
74331,AANAT,89194,P2RY6,LAML
6456,MAP3K3,93935,NPR1,LAML
74331,AANAT,90676,BCKDK,LAML
74945,CDC25A,48812,NTRK1,LAML
74945,CDC25A,55899,HCRT,LAML
74945,CDC25A,89194,P2RY6,LAML
74945,CDC25A,42330,MASP2,LAML
